Early_Delinquency_Flag,amort_short_mean,Zero_Payment_Streak
0.0,-1.034124957405973,0.0
0.0,0.02341676398938947,0.0
1.0,0.015859378049067743,0.0
2.0,1.2178718290109225,0.0
0.0,-0.5776359709624378,0.0
1.0,0.6245991257573422,0.0
0.0,-0.9904031909925192,0.0
6.0,0.6540070200363501,0.0
0.0,0.024004717024135695,0.0
0.0,-1.2146991898524262,0.0
0.0,-1.8736930750456872e-12,0.0
0.0,0.023968733775247136,0.0
0.0,-1.0912058314484276,0.0
0.0,-1.797739073570904,0.0
0.0,0.6236974942665778,0.0
0.0,0.03358186148372468,0.0
1.0,0.6073495949297396,1.0
0.0,-0.6073495949198654,0.0
4.0,0.6269903967771069,0.0
0.0,-5.9366485851447564e-12,0.0
0.0,0.6311381145626044,0.0
0.0,-0.2106938875109929,0.0
0.0,-0.5741323504871114,0.0
0.0,0.6408597909311202,0.0
0.0,-0.6073495949176363,0.0
2.0,1.2146991898615467,1.0
0.0,0.6073495948463254,0.0
1.0,0.6111987982917403,1.0
0.0,0.6076570572041199,0.0
0.0,0.6342660205383484,0.0
0.0,0.023781568117774758,0.0
0.0,0.024320530972105063,0.0
0.0,0.6317446336432762,0.0
1.0,1.230654935587051,0.0
0.0,-3.0367479746380512,0.0
1.0,-0.20860580009239932,0.0
0.0,0.018577011776333006,0.0
0.0,0.6314251195317302,0.0
0.0,-1.1910070373827673,0.0
0.0,-2.42939837970943,0.0
2.0,2.3539566544081323,0.0
0.0,0.4494249109857886,0.0
2.0,1.2185729637587703,0.0
3.0,1.5362091761485693e-11,0.0
0.0,-0.5830474105828396,0.0
0.0,-1.5259999812659224,0.0
0.0,0.02459563179405996,0.0
0.0,-1.1864553688873891,0.0
0.0,9.023968823886703e-12,0.0
0.0,0.024442469531643883,0.0
1.0,0.021076171773333267,0.0
0.0,-0.5846645365164176,0.0
0.0,0.022198750395662055,0.0
0.0,0.6073495949210207,0.0
1.0,-0.7023020399972881,0.0
0.0,0.027978468459721864,0.0
0.0,-0.6073495949253656,0.0
0.0,-1.214699189847733,0.0
0.0,0.6315624802071318,0.0
0.0,-0.989881662622295,0.0
0.0,-2.108222224915048,0.0
0.0,-1.587138564527589e-11,0.0
0.0,0.47672470815887963,0.0
0.0,0.024224891101722597,0.0
0.0,-2.2237219447178695,0.0
0.0,-3.0367479746380512,0.0
1.0,1.2186503399710538,0.0
0.0,-1.4768319897020765,0.0
0.0,-0.6073495949214358,0.0
1.0,-0.5888279701189724,1.0
1.0,0.6073495949343242,1.0
0.0,-3.0367479746380512,0.0
1.0,1.214699189837553,0.0
0.0,-0.6073495949219262,0.0
0.0,0.6073495949040076,0.0
0.0,0.024228351327209532,0.0
0.0,-2.429398379709552,0.0
0.0,0.6318265989701957,0.0
0.0,0.02366521376452998,0.0
0.0,0.021074083696099623,0.0
1.0,0.011547411594446184,1.0
0.0,0.6073495948674174,0.0
0.0,0.0239037848986686,0.0
1.0,0.607349594917865,1.0
0.0,-0.9685693311985656,0.0
0.0,-1.842092309967139e-11,0.0
0.0,-0.9051002281931139,0.0
0.0,0.023099315897378025,0.0
2.0,0.6151561395187719,0.0
0.0,0.023362049334471013,0.0
1.0,0.015942247089630542,0.0
0.0,-3.0367479746380512,0.0
0.0,0.0246504269439304,0.0
0.0,0.023972366435846524,0.0
0.0,0.01953606318587016,0.0
0.0,0.5280091745576775,0.0
1.0,1.2366812586079324e-11,0.0
1.0,1.2187834176697714,1.0
0.0,-0.6073495949273812,0.0
0.0,-2.2973244312494674,0.0
0.0,0.6319669618399462,0.0
2.0,1.8260388470917444,0.0
0.0,-0.6073495949211535,0.0
0.0,0.3314579024175537,0.0
0.0,-9.646780019124112e-13,0.0
0.0,6.715175593491069e-05,0.0
0.0,-1.9580490012653393,0.0
0.0,0.024551417323163106,0.0
0.0,0.02524098941536019,0.0
0.0,-0.36700754440672,0.0
2.0,1.8305416270019825,0.0
0.0,-0.6073495949330369,0.0
0.0,0.023384572878815617,0.0
0.0,0.01956687845869796,0.0
0.0,0.025482201496420245,0.0
0.0,4.4166561677743606e-12,0.0
0.0,-0.5830657720812361,0.0
0.0,0.10109094977882876,0.0
1.0,-2.4293983797133127,0.0
0.0,0.6302388832800828,0.0
0.0,0.6316684206243993,0.0
0.0,0.023974380571949352,0.0
0.0,0.6306456043786297,0.0
0.0,-1.253771795524884,0.0
2.0,0.6073495949368667,0.0
0.0,0.6320277909010278,0.0
0.0,-0.597879280725415,0.0
0.0,0.004324660651104925,0.0
0.0,0.023998955706896353,0.0
1.0,7.150275748841016e-12,0.0
0.0,-0.5827054521568426,0.0
1.0,0.01780876612803644,1.0
0.0,0.6073495948869068,0.0
0.0,-1.7952494016896507,0.0
0.0,-1.3693178676537405,0.0
0.0,-0.581863348034767,0.0
5.0,0.6412858441329854,0.0
0.0,0.02381989559775969,0.0
0.0,-0.6073495949228892,0.0
0.0,5.8283265359004285e-05,0.0
0.0,0.6073495949116202,0.0
0.0,4.44060711058803e-05,0.0
0.0,0.024459591006584087,0.0
0.0,0.014734706368359109,0.0
0.0,-0.6911139132053015,0.0
0.0,-1.1882828302472386,0.0
0.0,0.012165018026676062,0.0
0.0,0.00502916680042446,0.0
1.0,0.6222235639848532,0.0
0.0,-0.869438095104897,0.0
0.0,0.631820789469851,0.0
0.0,0.0968665621437769,0.0
1.0,0.020208605668817086,0.0
0.0,0.022209789253754657,0.0
2.0,6.868454778723033e-12,0.0
0.0,0.023978066869946933,0.0
2.0,1.2291584984720245,0.0
0.0,-0.5851119977386942,0.0
0.0,-0.7838018098685074,0.0
0.0,-3.0367479746380512,0.0
0.0,7.075899306880877e-05,0.0
1.0,1.2146991898327764,0.0
0.0,0.012148009051020552,0.0
0.0,0.02317679620979695,0.0
0.0,-3.0367479746380512,0.0
3.0,-0.5654552416400596,0.0
0.0,-0.8596554022561426,0.0
0.0,-0.030228074381772527,0.0
0.0,-0.5911751436949574,0.0
0.0,-0.6397080450323891,0.0
0.0,0.023972366435841264,0.0
0.0,0.6313265823015285,0.0
0.0,-0.6313372523839915,0.0
0.0,-1.1918945974621307,0.0
0.0,0.6301189575373753,0.0
0.0,-0.5838850587839083,0.0
0.0,-3.791215227870221e-12,0.0
1.0,0.6114145258449639,1.0
0.0,-0.6073495949186188,0.0
0.0,0.6073495949312097,0.0
1.0,-0.6073495949174268,0.0
0.0,-2.4293983797072634,0.0
0.0,0.023966670116954653,0.0
0.0,-0.8587475175667123,0.0
0.0,0.6319392476942889,0.0
0.0,-0.227783721323956,0.0
0.0,0.023693855604349043,0.0
0.0,0.023016130852917527,0.0
0.0,-0.9869538481721559,0.0
0.0,-1.3747573803692963,0.0
0.0,0.0219781877857481,0.0
0.0,0.025048144771575104,0.0
0.0,-3.0367479746380512,0.0
1.0,0.6073495949236689,1.0
1.0,-1.8103331681689525,0.0
0.0,-3.0367479746380512,0.0
0.0,-1.254422792570347,0.0
0.0,-0.8836513684310158,0.0
1.0,1.2274172560072458,0.0
0.0,-1.1904277189394743,0.0
0.0,-1.6621632525903876,0.0
0.0,-0.5818269342355775,0.0
0.0,-1.8220487847769344,0.0
2.0,1.8305086659274232,0.0
0.0,0.022459451830596912,0.0
0.0,0.02533108711690151,0.0
0.0,-0.5799877563097273,0.0
2.0,1.8221117200239407,1.0
0.0,0.023942532048620888,0.0
2.0,0.6112473831004165,0.0
0.0,0.31621741843215445,0.0
1.0,0.607349594924982,0.0
0.0,5.325232950129848e-13,0.0
0.0,-3.0367479746380512,0.0
0.0,-0.5815461179232868,0.0
0.0,0.6327668668489654,0.0
3.0,0.7294925264272198,0.0
0.0,0.6320440211723786,0.0
1.0,1.2186041298737131,0.0
1.0,1.2146991898573505,0.0
0.0,0.4108448794687455,0.0
1.0,-0.721792801295531,1.0
1.0,-1.0781372002442084,0.0
0.0,0.02405499201426808,0.0
0.0,0.4045182622395182,0.0
0.0,-0.7267429322058477,0.0
0.0,0.32643218533871293,0.0
0.0,-1.2146900639203897,0.0
2.0,1.2274671486774447,0.0
0.0,-3.0367479746380512,0.0
2.0,1.8220487847316311,1.0
0.0,-3.0367479746380512,0.0
0.0,-1.0795508514504848,0.0
0.0,-3.335129844503545e-11,0.0
0.0,-3.0367479746380512,0.0
0.0,0.607360683456223,0.0
0.0,-1.1905008945424382,0.0
2.0,-0.6073495949151949,1.0
0.0,0.030779589204024023,0.0
0.0,-2.980604130848536,0.0
0.0,0.6318618920686699,0.0
0.0,0.02368720503525279,0.0
0.0,-0.9836086999781744,0.0
0.0,-0.09459351888419348,0.0
0.0,-0.6073495949214862,0.0
1.0,-1.850142468455288,0.0
0.0,-1.6611220478182817e-13,0.0
0.0,-0.5839712257164466,0.0
0.0,8.160974282421215e-13,0.0
0.0,0.3019349622125352,0.0
0.0,0.15176491519025037,0.0
0.0,0.6326507435922006,0.0
0.0,-3.0367479746380512,0.0
1.0,0.015302357178305276,0.0
0.0,-0.6388945198827274,0.0
0.0,-0.8272844540771248,0.0
0.0,-3.0367479746380512,0.0
0.0,0.02454186431965866,0.0
0.0,0.6323234097445043,0.0
0.0,0.022214347063086025,0.0
0.0,-0.6073101026903139,0.0
1.0,0.004345035797087139,0.0
1.0,1.9423366388758935e-05,0.0
0.0,-1.3958691623881245,0.0
0.0,0.6315279216190209,0.0
1.0,0.3046146830497035,0.0
0.0,9.242675922003147e-12,0.0
0.0,0.023357613295504568,0.0
0.0,-0.6073495949194446,0.0
0.0,-0.607278838868521,0.0
0.0,0.6304028340651462,0.0
0.0,0.0258625025120472,0.0
6.0,1.8348039634003974,0.0
0.0,0.6317374494864068,0.0
2.0,1.8259419731403628,0.0
0.0,0.6298798092439413,0.0
1.0,1.214890649351116,0.0
0.0,0.5104898380542741,0.0
0.0,-1.7989436233690175,0.0
0.0,-1.3193992285455536,0.0
0.0,-0.5845025174802232,0.0
3.0,2.4332869553390535,1.0
1.0,0.6112483884712535,0.0
0.0,-1.214699189848525,0.0
0.0,-1.476806045772656,0.0
0.0,0.6319274756774848,0.0
0.0,-2.0861341714950448,0.0
0.0,-0.5836132729909514,0.0
0.0,0.024655455174337034,0.0
0.0,-3.0367479746380512,0.0
0.0,-1.192458931876613,0.0
1.0,0.6229614935590254,0.0
0.0,-1.6096898903927548,0.0
0.0,-2.172413808900908,0.0
0.0,-1.9709135296752258,0.0
0.0,-0.4431239043311184,0.0
0.0,-1.8220487847789704,0.0
0.0,-0.5387268764956691,0.0
0.0,0.6301242942760366,0.0
4.0,2.432187155273248,0.0
0.0,-0.5821443617836112,0.0
1.0,1.1833851000288551e-11,0.0
2.0,1.2146991898279298,0.0
0.0,-1.2146991898487496,0.0
0.0,-3.0367479746380512,0.0
1.0,-1.817079771767223,0.0
1.0,0.36981283652669905,1.0
0.0,-0.23368449553877416,0.0
2.0,1.2223219080030236,0.0
1.0,0.6073499171145786,0.0
2.0,1.2339637593696002,0.0
1.0,1.2185911464074484,0.0
1.0,0.3888502168241171,1.0
1.0,1.233494828001996,0.0
0.0,-1.0400859607125048,0.0
0.0,-0.7799952109119297,0.0
0.0,7.85460902874708e-12,0.0
0.0,-0.8488078928639312,0.0
6.0,2.442028383618627,5.0
0.0,0.607349594899821,0.0
0.0,0.022881707935675275,0.0
0.0,-1.8220487847775144,0.0
0.0,-1.2146991898472426,0.0
0.0,-0.6073383973163234,0.0
0.0,0.6073572998515302,0.0
0.0,-1.5543693418471762,0.0
0.0,0.6312858034439578,0.0
5.0,1.2440860354951846,0.0
0.0,-1.2146991898479118,0.0
0.0,2.7007477727325203e-12,0.0
0.0,-0.6073495949182621,0.0
6.0,0.17625730778072693,0.0
0.0,1.2176195678024468,0.0
1.0,0.012801952873886805,0.0
0.0,-0.24141073671859029,0.0
0.0,7.271029611385222e-06,0.0
0.0,-3.0367479746380512,0.0
0.0,-1.1900955621805964,0.0
0.0,0.024323448058697114,0.0
0.0,-0.9793379787294842,0.0
1.0,1.214699189854236,0.0
0.0,0.02286233438959586,0.0
0.0,-1.4600882223337273,0.0
0.0,-0.5844875826401179,0.0
0.0,-1.1919235315457803,0.0
0.0,-0.6073495949189595,0.0
0.0,0.6339740529894194,0.0
0.0,2.6507826240646353e-12,0.0
0.0,0.024203372772096693,0.0
0.0,-1.2146991898495405,0.0
0.0,0.256218083297064,0.0
0.0,-1.8220487847764448,0.0
0.0,0.6073495948939256,0.0
0.0,-0.5814674927377061,0.0
0.0,-3.0367479746380512,0.0
2.0,1.830603307575705,0.0
2.0,0.012140852160943185,1.0
0.0,-0.30247954287896905,0.0
0.0,0.4306991924339342,0.0
0.0,0.02697430628359148,0.0
0.0,-1.2146991898467843,0.0
1.0,0.6114062050177796,0.0
1.0,0.6206711691561914,1.0
0.0,0.022990657073291978,0.0
0.0,-1.1904277066133586,0.0
0.0,-0.6073495949216334,0.0
3.0,1.214699189866467,3.0
4.0,1.382104675867792,4.0
0.0,-0.8230857949442719,0.0
0.0,0.6301464984017872,0.0
0.0,-0.6073495949196199,0.0
0.0,0.023611745576272755,0.0
0.0,0.02338993258230544,0.0
0.0,0.6073663020830464,0.0
1.0,-1.8077921443543792,0.0
0.0,0.021968476153995036,0.0
0.0,0.6073495948884373,0.0
0.0,-0.5830835208319425,0.0
0.0,0.6073495949280517,0.0
0.0,-1.8220487847774949,0.0
0.0,0.030223500579425442,0.0
0.0,0.6106912100241911,0.0
0.0,0.023132759278322406,0.0
4.0,1.8307986669867513,1.0
1.0,0.611335074706738,0.0
0.0,0.018447335600209516,0.0
0.0,0.6111913941369981,0.0
0.0,0.023740656238124203,0.0
0.0,0.6299214755064707,0.0
2.0,-1.0285474913278263,0.0
0.0,-0.2951244240653131,0.0
0.0,-0.2595179419589839,0.0
0.0,-0.6073495949197756,0.0
0.0,0.0038471960774284293,0.0
2.0,1.2229422283386553,0.0
0.0,0.607349594890272,0.0
1.0,0.7778810566275185,0.0
2.0,1.5316079445598612,0.0
1.0,1.2146991898480315,0.0
0.0,0.32050553244541247,0.0
1.0,0.01830296229042177,1.0
1.0,0.6073495949240796,0.0
0.0,-0.6073495949174509,0.0
0.0,0.023354381485668034,0.0
0.0,0.631267102819083,0.0
0.0,7.68586707929852e-12,0.0
0.0,-0.3771623622612008,0.0
1.0,0.6229416866322744,0.0
0.0,-0.8584126510176191,0.0
0.0,-0.5833838416145369,0.0
0.0,-0.60734484637468,0.0
0.0,-0.12433021402161834,0.0
0.0,0.021742541848207418,0.0
0.0,-0.5830768193756499,0.0
0.0,-2.429398379710707,0.0
1.0,-8.082081942419292e-13,1.0
0.0,0.6330130011053546,0.0
1.0,0.6073495949286645,0.0
2.0,1.2281839745327938,2.0
2.0,0.960249486082679,1.0
0.0,0.02349781691672507,0.0
0.0,-0.9259657322944059,0.0
0.0,0.6314401912535732,0.0
0.0,-0.9457733878755544,0.0
2.0,0.6153274430566328,0.0
0.0,0.633289106384242,0.0
0.0,-2.1086633681785356,0.0
0.0,0.6073495949252893,0.0
0.0,8.279645905249072e-06,0.0
1.0,0.3371073733813393,1.0
0.0,-3.0367479746380512,0.0
0.0,-2.404496393479997,0.0
0.0,-1.2146991898503348,0.0
0.0,0.6305878111222354,0.0
0.0,0.6318118329679651,0.0
0.0,-0.6073495949219482,0.0
0.0,-1.822048784778522,0.0
0.0,0.2304473337128394,0.0
2.0,1.223176756296271,0.0
0.0,0.6328790043261485,0.0
0.0,-0.5044489014729037,0.0
0.0,-1.2146991898487929,0.0
0.0,0.02544421257828452,0.0
1.0,1.2107952980642755,1.0
0.0,-0.8943441123024795,0.0
0.0,0.025456012048603933,0.0
4.0,0.02132312411061773,0.0
0.0,0.022180329825867703,0.0
0.0,-3.0367479746380512,0.0
0.0,-0.5831245693342005,0.0
4.0,2.429406430842173,4.0
3.0,-0.5665266532509834,0.0
1.0,0.6253079352335233,0.0
0.0,0.19461847912767063,0.0
0.0,0.025472040229630663,0.0
1.0,0.6133767752561002,0.0
0.0,-2.5723459447856736,0.0
0.0,-0.5848631162720268,0.0
0.0,-1.2131732020719335,0.0
1.0,0.6223251997348582,0.0
0.0,2.805813280254718e-05,0.0
0.0,-0.6073495949301385,0.0
3.0,1.83543785640213,3.0
2.0,1.214699189860337,1.0
2.0,0.36243723087813196,0.0
0.0,-1.214699189848992,0.0
1.0,0.6073495949286759,1.0
0.0,0.6325731575438983,0.0
0.0,-0.31736979800398346,0.0
0.0,6.993805941170533e-12,0.0
0.0,0.6073495949184743,0.0
0.0,0.3755821047633238,0.0
0.0,-0.5840614493623396,0.0
0.0,-0.3880609931184504,0.0
4.0,2.3387688266988893,2.0
1.0,-0.3858371290241692,0.0
0.0,-2.429398379707698,0.0
1.0,-0.5911639742123429,0.0
1.0,-1.2146991898476078,0.0
0.0,-1.182422696545024,0.0
1.0,1.0456303085699406e-11,0.0
0.0,0.02288605163129055,0.0
0.0,-3.0367479746380512,0.0
0.0,0.025500183953343858,0.0
0.0,-0.6073495949169262,0.0
0.0,-0.2473906357371845,0.0
0.0,-1.186635728093545,0.0
0.0,-0.5871482396960879,0.0
0.0,0.6312954274468117,0.0
0.0,-1.8220487847766393,0.0
0.0,-0.5813308393963948,0.0
0.0,-0.5927903475578632,0.0
0.0,-0.3151098293011242,0.0
0.0,-0.143154217250221,0.0
0.0,-1.822048784776423,0.0
0.0,-0.5842179970900511,0.0
3.0,0.8054557400634245,0.0
1.0,0.015183413259463084,0.0
0.0,-1.106333581293643e-11,0.0
0.0,-0.2836677487994572,0.0
2.0,-0.887780954125258,2.0
0.0,-0.4555493517241695,0.0
0.0,0.6315622892579156,0.0
3.0,1.826310545851772,0.0
0.0,-0.5850501333626492,0.0
1.0,1.232283241710269,1.0
2.0,1.2230946948838588,0.0
0.0,0.023492517950873912,0.0
0.0,0.025244893841205096,0.0
0.0,0.6073495949057752,0.0
1.0,0.6149693486768959,0.0
0.0,3.519318611747672e-05,0.0
0.0,-0.5839858238802431,0.0
0.0,-0.6073495949180812,0.0
1.0,-2.3688618297382624,1.0
0.0,0.022490574364826557,0.0
0.0,-2.1451360642111803,0.0
0.0,0.023119058678865392,0.0
5.0,0.6414856457918391,0.0
0.0,-0.0846171539927753,0.0
0.0,-0.5818317245048865,0.0
2.0,1.8220487847526023,0.0
0.0,0.8044521272335128,0.0
0.0,0.02342891185724538,0.0
1.0,6.285528044264374e-12,0.0
1.0,0.2189516230380171,1.0
1.0,-0.03981455718113658,0.0
1.0,0.25896247230409863,0.0
0.0,-2.4293983797076804,0.0
1.0,0.7121374858632836,0.0
0.0,0.6073499387788365,0.0
0.0,-1.2146991898747703,0.0
0.0,-2.4293983797071337,0.0
0.0,-1.9276315327427989,0.0
1.0,1.2146991898113046,0.0
0.0,0.12322757284080388,0.0
0.0,-0.6073428210609316,0.0
1.0,0.6154225312727117,0.0
0.0,5.970396975034468e-12,0.0
0.0,0.023720693035249808,0.0
0.0,5.705558316992115e-06,0.0
0.0,0.025485934925983743,0.0
0.0,0.27061784985390036,0.0
0.0,0.6164583581135581,0.0
0.0,0.6273471136962024,0.0
0.0,0.02072610771808815,0.0
0.0,-0.7381056238278223,0.0
0.0,0.026597413379504678,0.0
0.0,0.6073495949233424,0.0
0.0,-1.1901545316455353,0.0
1.0,0.6113146230536458,1.0
1.0,-0.2696833331518146,0.0
0.0,0.024160819580472642,0.0
0.0,-1.810123954072486,0.0
0.0,0.6358482363358042,0.0
1.0,-0.5921551040394749,0.0
0.0,-0.5839465585302565,0.0
0.0,-0.9720015121701894,0.0
0.0,-1.5160478003703e-12,0.0
0.0,0.02338608516224388,0.0
0.0,-0.6073495949184028,0.0
0.0,4.8808061014523444e-12,0.0
0.0,-1.4164285199038482,0.0
0.0,-3.0855670756307927e-12,0.0
1.0,-0.6073495949538132,0.0
1.0,1.2300410597325824,0.0
1.0,0.6276234171120721,0.0
0.0,0.6316074639400221,0.0
1.0,1.2302646056023856,0.0
0.0,6.832514934944379e-12,0.0
5.0,3.6479661823220355,5.0
0.0,0.38119770320838803,0.0
0.0,-1.1924625497127161,0.0
0.0,0.35513650635675675,0.0
0.0,-0.6860764712209262,0.0
0.0,0.022683391822884126,0.0
1.0,3.0242063667404075e-14,0.0
0.0,0.6336019908507661,0.0
1.0,3.667178937756086e-12,0.0
0.0,-0.5559859276781416,0.0
1.0,1.102665458339053,1.0
0.0,0.02457011103585696,0.0
0.0,-2.0256748326421334,0.0
0.0,0.015254811663162846,0.0
0.0,-1.1600523171745591,0.0
0.0,-0.5845816693597153,0.0
1.0,-0.20153424777588252,0.0
0.0,-0.6053108127176676,0.0
1.0,0.622190918383593,1.0
2.0,1.5054396603263795,1.0
0.0,0.631690536508256,0.0
0.0,0.6306874935520825,0.0
0.0,-0.5831006303039764,0.0
0.0,-0.6073495949223773,0.0
0.0,0.6319231249522486,0.0
0.0,0.6305706308223425,0.0
0.0,0.6345345700857784,0.0
0.0,-1.8025420769778133,0.0
0.0,-1.7483419125981864e-12,0.0
1.0,1.050933927077861,0.0
1.0,5.951988762367353e-12,0.0
0.0,0.025747366149140725,0.0
1.0,0.5668685309966174,1.0
0.0,1.1452538023612587e-12,0.0
0.0,0.631803728231783,0.0
1.0,-0.18290661912367584,0.0
1.0,-1.2146898125591592,0.0
0.0,-0.6073495949319201,0.0
4.0,1.8413422814665166,0.0
1.0,1.2270466149709256,0.0
0.0,0.0011844700202664061,0.0
0.0,0.004947305405639052,0.0
0.0,0.6329457759248063,0.0
3.0,1.2147050534996067,1.0
0.0,0.6073495948944007,0.0
0.0,0.16977333123607136,0.0
0.0,-2.310754250218637,0.0
0.0,0.5663850657466435,0.0
0.0,0.6073495949056376,0.0
6.0,-1.036839419836405,0.0
1.0,0.6233587573385092,0.0
0.0,0.023978066869946933,0.0
0.0,-0.6073495949172781,0.0
0.0,-2.4200810489039752,0.0
2.0,1.4247529346258978,0.0
0.0,0.607349594886486,0.0
0.0,0.023287227919178026,0.0
0.0,-0.5851347062902597,0.0
2.0,1.6609046135950079,0.0
0.0,-1.7989237349344176,0.0
1.0,1.230848022332828,0.0
0.0,5.385278786686868e-12,0.0
0.0,-1.8220487847785933,0.0
1.0,1.215419601092039,0.0
1.0,-1.2146991898525263,1.0
0.0,0.019968903839722,0.0
3.0,1.1085036446975602,1.0
0.0,0.6073495949103067,0.0
0.0,-0.6073495949184721,0.0
1.0,0.6073495949364227,0.0
3.0,0.6356928014716439,0.0
1.0,0.6073495949384231,0.0
3.0,2.332523496078902,0.0
0.0,0.6312243781208436,0.0
0.0,-0.3369629337061011,0.0
6.0,1.2688671608045339,0.0
0.0,0.6329720157057125,0.0
1.0,3.0771936916121503e-06,0.0
1.0,1.2308351360868603,0.0
0.0,-2.4293983797140806,0.0
0.0,0.012262277786939555,0.0
1.0,0.6110168176060866,0.0
0.0,0.023132901224567466,0.0
0.0,0.6114942257184588,0.0
0.0,0.6189825102298583,0.0
